time,frequency,confidence
10.720,87.893,0.618162
10.730,87.877,0.615919
10.740,87.971,0.605345
10.750,87.858,0.662344
10.760,87.538,0.561843
10.770,88.009,0.527181
10.780,87.821,0.448083
10.790,88.557,0.529852
10.800,88.886,0.374942
10.810,88.400,0.454928
10.820,88.271,0.417313
10.830,118.288,0.191745
10.840,89.148,0.236997
10.850,89.459,0.220954
10.860,116.645,0.195679
10.870,117.144,0.361154
10.880,88.124,0.154816
10.890,38.600,0.203392
10.900,116.401,0.157897
10.910,88.056,0.227713
10.920,88.330,0.164054
10.930,116.717,0.200579
10.940,116.733,0.229108
10.950,88.000,0.297714
10.960,88.433,0.344755
10.970,88.583,0.365885
10.980,88.299,0.389280
10.990,88.643,0.435082
11.000,88.511,0.517313
11.010,88.321,0.504378
11.020,87.521,0.432465
11.030,88.359,0.550101
11.040,88.339,0.557622
11.050,87.354,0.523634
11.060,88.021,0.463718
11.070,88.471,0.333234
11.080,88.398,0.479284
11.090,88.298,0.319942
11.100,88.691,0.296389
11.110,88.439,0.316414
11.120,87.965,0.297486
11.130,88.366,0.393384
11.140,88.196,0.271200
11.150,88.281,0.488707
11.160,88.185,0.377607
11.170,88.151,0.437226
11.180,88.466,0.507936
11.190,88.132,0.424346
11.200,87.931,0.418111
11.210,117.743,0.297723
11.220,88.096,0.302254
11.230,87.482,0.329942
11.240,87.437,0.337045
11.250,88.313,0.408841
11.260,87.724,0.307049
11.270,87.904,0.198173
11.280,88.340,0.363653
11.290,88.288,0.429733
11.300,87.921,0.282007
11.310,88.310,0.170046
11.320,88.958,0.366983
11.330,88.664,0.253861
11.340,88.909,0.201666
11.350,89.234,0.158989
11.360,89.035,0.221868
11.370,88.353,0.254696
11.380,88.639,0.227301
11.390,88.275,0.287229
11.400,88.552,0.375949
11.410,88.136,0.217162
11.420,88.249,0.432445
11.430,87.863,0.379831
11.440,88.144,0.231327
11.450,88.477,0.215040
11.460,88.468,0.185636
11.470,88.953,0.236023
11.480,57.760,0.200162
11.490,58.259,0.496794
11.500,58.208,0.397166
11.510,58.053,0.223186
11.520,58.310,0.437549
11.530,58.347,0.270079
11.540,58.317,0.395460
11.550,58.296,0.255208
11.560,58.523,0.345433
11.570,58.574,0.445759
11.580,58.511,0.425975
11.590,58.525,0.563901
11.600,58.551,0.492367
11.610,58.546,0.538484
11.620,58.495,0.588541
11.630,58.657,0.375761
11.640,58.579,0.317295
11.650,117.415,0.264051
11.660,117.501,0.333234
11.670,118.043,0.344171
11.680,118.274,0.410170
11.690,118.286,0.523223
11.700,58.654,0.321331
11.710,117.973,0.451386
11.720,58.636,0.432665
11.730,58.707,0.534979
11.740,58.524,0.540455
11.750,58.572,0.751114
11.760,58.567,0.425263
11.770,58.664,0.598024
11.780,58.608,0.733802
11.790,58.554,0.438267
11.800,58.483,0.576259
11.810,58.533,0.595223
11.820,58.535,0.697296
11.830,58.371,0.729471
11.840,58.525,0.685938
11.850,58.551,0.629427
11.860,58.359,0.575473
11.870,58.346,0.771470
11.880,58.644,0.477772
11.890,176.597,0.713177
11.900,176.733,0.771384
11.910,175.843,0.559334
11.920,176.676,0.502044
11.930,175.352,0.721256
11.940,176.086,0.662390
11.950,175.496,0.524605
11.960,174.986,0.546609
11.970,175.716,0.697866
11.980,175.218,0.737979
11.990,175.376,0.617177
12.000,175.135,0.773840
12.010,175.092,0.757321
12.020,175.150,0.752367
12.030,175.040,0.808260
12.040,176.177,0.785211
12.050,175.083,0.772846
12.060,174.625,0.662834
12.070,175.246,0.814447
12.080,174.704,0.786276
12.090,174.964,0.721491
12.100,174.898,0.695708
12.110,175.151,0.707761
12.120,174.916,0.781966
12.130,174.408,0.651585
12.140,175.178,0.575985
12.150,175.103,0.695295
12.160,175.018,0.736865
12.170,175.477,0.644088
12.180,175.766,0.643662
12.190,175.266,0.782857
12.200,175.564,0.778981
12.210,175.063,0.549820
12.220,243.189,0.382417
12.230,235.947,0.675068
12.240,235.628,0.814167
12.250,235.509,0.887901
12.260,235.556,0.906869
12.270,234.865,0.931192
12.280,234.819,0.921905
12.290,234.419,0.919221
12.300,234.339,0.915439
12.310,234.036,0.926011
12.320,234.233,0.921885
12.330,234.644,0.929068
12.340,234.918,0.897952
12.350,234.950,0.856019
12.360,234.916,0.909740
12.370,234.927,0.899267
12.380,235.250,0.905767
12.390,235.185,0.893057
12.400,235.028,0.895829
12.410,235.117,0.891341
12.420,235.254,0.855266
12.430,234.966,0.855579
12.440,234.826,0.875400
12.450,234.869,0.877118
12.460,234.641,0.862293
12.470,235.018,0.858668
12.480,234.967,0.880076
12.490,235.272,0.813357
12.500,235.007,0.739090
12.510,234.452,0.823469
12.520,234.657,0.749080
12.530,234.030,0.652182
12.540,234.867,0.666671
12.550,234.898,0.691821
12.560,234.449,0.618547
12.570,234.881,0.576145
12.580,234.650,0.734641
12.590,236.313,0.427176
12.600,255.484,0.172548
12.610,259.614,0.740961
12.620,261.064,0.835422
12.630,263.661,0.868688
12.640,264.761,0.828840
12.650,263.244,0.847866
12.660,262.736,0.850320
12.670,263.697,0.824847
12.680,263.418,0.835903
12.690,262.649,0.852508
12.700,263.389,0.858296
12.710,264.364,0.846901
12.720,263.762,0.864396
12.730,263.218,0.877401
12.740,264.633,0.826520
12.750,263.570,0.821949
12.760,262.812,0.828757
12.770,263.526,0.829469
12.780,264.101,0.808993
12.790,262.814,0.808466
12.800,263.328,0.829396
12.810,263.763,0.813593
12.820,263.455,0.751696
12.830,263.477,0.775059
12.840,264.916,0.726087
12.850,264.432,0.751151
12.860,264.091,0.798030
12.870,264.655,0.708074
12.880,264.583,0.697620
12.890,263.260,0.717159
12.900,263.883,0.612661
12.910,263.977,0.535442
12.920,263.389,0.473426
12.930,262.565,0.448040
12.940,233.430,0.369715
12.950,233.812,0.361349
12.960,234.364,0.407803
12.970,232.794,0.397672
12.980,234.312,0.367665
12.990,395.573,0.314469
13.000,394.990,0.433979
13.010,395.360,0.732128
13.020,396.098,0.805626
13.030,396.658,0.862691
13.040,396.203,0.870426
13.050,396.854,0.883664
13.060,396.384,0.817167
13.070,395.911,0.683588
13.080,394.259,0.709596
13.090,394.762,0.672063
13.100,395.205,0.703165
13.110,395.843,0.709312
13.120,395.415,0.699712
13.130,396.437,0.575487
13.140,396.512,0.566710
13.150,396.226,0.562822
13.160,396.761,0.420495
13.170,397.374,0.529283
13.180,397.351,0.670206
13.190,132.039,0.465147
13.200,131.233,0.450224
13.210,397.248,0.443746
13.220,396.476,0.560925
13.230,117.461,0.286561
13.240,396.351,0.375860
13.250,395.344,0.580889
13.260,396.512,0.513846
13.270,396.442,0.378527
13.280,397.047,0.646545
13.290,395.812,0.659042
13.300,395.518,0.501173
13.310,396.001,0.557456
13.320,396.255,0.727016
13.330,395.052,0.743667
13.340,395.544,0.618628
13.350,396.837,0.826697
13.360,395.968,0.823318
13.370,396.425,0.543187
13.380,393.380,0.420641
13.390,118.422,0.434418
13.400,346.141,0.375979
13.410,349.441,0.783016
13.420,350.986,0.841859
13.430,351.224,0.853094
13.440,351.561,0.822330
13.450,352.077,0.828784
13.460,352.446,0.831248
13.470,352.126,0.848012
13.480,351.295,0.849178
13.490,350.344,0.840109
13.500,351.554,0.815075
13.510,351.711,0.885059
13.520,350.944,0.857292
13.530,351.008,0.838570
13.540,350.350,0.849609
13.550,351.359,0.860510
13.560,351.211,0.845174
13.570,351.007,0.865015
13.580,350.367,0.815045
13.590,351.592,0.772227
13.600,352.324,0.854629
13.610,351.611,0.847407
13.620,351.188,0.822973
13.630,351.244,0.802367
13.640,351.570,0.818333
13.650,352.261,0.759351
13.660,351.576,0.777157
13.670,352.052,0.792611
13.680,352.319,0.858567
13.690,351.840,0.840745
13.700,351.336,0.837750
13.710,351.304,0.792117
13.720,350.422,0.703772
13.730,351.176,0.742020
13.740,352.142,0.720702
13.750,351.770,0.757479
13.760,350.890,0.825607
13.770,350.870,0.859640
13.780,350.937,0.841997
13.790,350.607,0.831949
13.800,351.394,0.817285
13.810,351.917,0.793980
13.820,351.719,0.656575
13.830,351.879,0.702311
13.840,351.116,0.392348
13.850,349.260,0.424403
13.860,349.676,0.412746
13.870,349.943,0.313938
13.880,348.339,0.383098
13.890,349.220,0.415473
13.900,350.592,0.589905
13.910,349.540,0.374669
13.920,349.310,0.449169
13.930,348.816,0.329241
13.940,349.172,0.430162
13.950,348.536,0.376809
13.960,350.076,0.349077
13.970,350.298,0.527129
13.980,349.666,0.686071
13.990,348.982,0.662829
14.000,351.165,0.602416
14.010,351.731,0.661029
14.020,350.189,0.592883
14.030,350.282,0.502984
14.040,349.177,0.627341
14.050,350.830,0.686682
14.060,350.198,0.657118
14.070,351.109,0.712658
14.080,348.484,0.487311
14.090,350.383,0.610311
14.100,351.894,0.728679
14.110,351.437,0.683965
14.120,349.960,0.532377
14.130,348.614,0.562493
14.140,351.789,0.365248
14.150,352.104,0.364188
14.160,353.103,0.429395
14.170,354.377,0.294359
14.180,128.369,0.159773
14.190,32.401,0.139467
14.200,260.291,0.257800
14.210,32.777,0.290296
14.220,32.513,0.488331
14.230,32.512,0.418913
14.240,32.561,0.389617
14.250,32.827,0.300573
14.260,261.166,0.282081
14.270,260.612,0.521357
14.280,32.686,0.484996
14.290,32.705,0.418710
14.300,32.750,0.554464
14.310,32.686,0.809566
14.320,32.686,0.619548
14.330,260.355,0.330503
14.340,32.806,0.565290
14.350,32.780,0.617053
14.360,32.584,0.535244
14.370,32.517,0.722361
14.380,32.573,0.445104
14.390,32.716,0.380724
14.400,32.824,0.746153
14.410,32.771,0.716696
14.420,32.721,0.660903
14.430,32.746,0.823721
14.440,32.761,0.722256
14.450,32.800,0.704321
14.460,32.780,0.837299
14.470,32.682,0.750878
14.480,32.666,0.619917
14.490,32.659,0.773576
14.500,32.640,0.625604
14.510,32.837,0.503085
14.520,32.747,0.760320
14.530,32.662,0.573284
14.540,32.709,0.632108
14.550,32.724,0.766940
14.560,32.648,0.598956
14.570,32.776,0.628568
14.580,32.801,0.746058
14.590,236.212,0.282077
14.600,234.217,0.659545
14.610,234.450,0.737845
14.620,235.103,0.843697
14.630,234.667,0.886312
14.640,234.827,0.865287
14.650,234.810,0.881569
14.660,235.364,0.866557
14.670,235.268,0.863722
14.680,234.198,0.877644
14.690,234.797,0.872361
14.700,236.017,0.820576
14.710,235.186,0.825461
14.720,234.708,0.847720
14.730,235.125,0.796624
14.740,234.219,0.822992
14.750,234.303,0.871453
14.760,235.270,0.767268
14.770,234.327,0.768528
14.780,234.185,0.796091
14.790,235.047,0.763586
14.800,235.600,0.713584
14.810,235.504,0.707108
14.820,233.747,0.708710
14.830,234.626,0.730716
14.840,236.184,0.726258
14.850,235.177,0.725102
14.860,234.937,0.758207
14.870,234.880,0.762148
14.880,233.423,0.714948
14.890,233.973,0.764223
14.900,233.757,0.752749
14.910,233.375,0.648917
14.920,234.890,0.539023
14.930,234.044,0.623169
14.940,233.553,0.682406
14.950,234.362,0.734542
14.960,233.286,0.724072
14.970,233.888,0.698053
14.980,233.282,0.695824
14.990,232.647,0.717166
15.000,234.368,0.749975
15.010,234.005,0.725700
15.020,232.292,0.586855
15.030,232.288,0.601279
15.040,233.341,0.732892
15.050,233.812,0.764319
15.060,233.079,0.676475
15.070,232.659,0.738740
15.080,233.364,0.774005
15.090,232.582,0.701338
15.100,232.809,0.761763
15.110,234.355,0.779805
15.120,231.581,0.624096
15.130,231.785,0.731136
15.140,234.089,0.819421
15.150,234.180,0.770839
15.160,233.277,0.770337
15.170,232.668,0.770182
15.180,233.061,0.739888
15.190,233.664,0.782262
15.200,232.882,0.761923
15.210,232.524,0.733575
15.220,233.532,0.741573
15.230,231.422,0.676840
15.240,232.719,0.721437
15.250,233.694,0.768950
15.260,231.902,0.693851
15.270,231.806,0.713006
15.280,232.590,0.716775
15.290,233.071,0.725594
15.300,233.219,0.723957
15.310,231.137,0.627766
15.320,229.680,0.589453
15.330,234.115,0.561951
15.340,234.506,0.634914
15.350,236.362,0.527787
15.360,234.407,0.397305
15.370,232.144,0.451522
15.380,233.341,0.493735
15.390,233.463,0.463475
15.400,232.337,0.446160
15.410,131.946,0.423574
15.420,132.058,0.484398
15.430,132.373,0.538428
15.440,132.030,0.564092
15.450,131.987,0.571069
15.460,131.986,0.607675
15.470,131.925,0.530046
15.480,132.005,0.585569
15.490,131.925,0.611671
15.500,132.337,0.754751
15.510,131.690,0.788188
15.520,130.698,0.667879
15.530,131.048,0.687376
15.540,131.519,0.730342
15.550,131.166,0.719989
15.560,131.386,0.723776
15.570,131.857,0.720070
15.580,131.478,0.629015
15.590,131.475,0.650184
15.600,131.478,0.695002
15.610,131.560,0.667471
15.620,131.689,0.633114
15.630,131.727,0.695417
15.640,131.772,0.753322
15.650,131.982,0.775426
15.660,131.169,0.722526
15.670,131.068,0.749441
15.680,131.146,0.774618
15.690,131.369,0.774698
15.700,131.655,0.835903
15.710,131.650,0.832785
15.720,131.360,0.547386
15.730,132.112,0.295414
15.740,132.252,0.244239
15.750,130.911,0.288382
15.760,350.051,0.419879
15.770,351.337,0.245114
15.780,234.514,0.572965
15.790,234.133,0.647071
15.800,233.678,0.568716
15.810,233.460,0.547343
15.820,234.056,0.540979
15.830,234.697,0.505970
15.840,234.517,0.487630
15.850,234.845,0.433345
15.860,234.279,0.266181
15.870,234.624,0.248158
15.880,118.423,0.258196
15.890,235.595,0.293069
15.900,235.209,0.194481
15.910,118.477,0.247346
15.920,118.074,0.332482
15.930,130.725,0.277582
15.940,117.729,0.270794
15.950,117.612,0.233916
15.960,235.936,0.201508
15.970,235.598,0.199238
15.980,351.340,0.473824
15.990,350.548,0.192899
16.000,119.076,0.289632
16.010,234.833,0.284066
16.020,350.561,0.360639
16.030,233.880,0.347765
16.040,234.635,0.357793
16.050,234.162,0.440694
16.060,233.739,0.405266
16.070,234.012,0.437551
16.080,233.875,0.385226
16.090,234.111,0.293098
16.100,234.375,0.358354
16.110,350.662,0.562938
16.120,349.811,0.377625
16.130,233.475,0.534242
16.140,234.308,0.524239
16.150,350.371,0.177402
16.160,350.030,0.358026
16.170,350.518,0.351410
16.180,129.422,0.348754
16.190,131.313,0.589956
16.200,132.440,0.599583
16.210,132.445,0.648351
16.220,132.138,0.640706
16.230,131.107,0.571162
16.240,130.766,0.420529
16.250,130.773,0.468604
16.260,131.123,0.427406
16.270,132.193,0.551158
16.280,131.916,0.588514
16.290,130.841,0.435617
16.300,131.594,0.371822
16.310,131.852,0.412558
16.320,131.078,0.532594
16.330,131.409,0.542164
16.340,131.662,0.524536
16.350,131.111,0.330741
16.360,131.851,0.478897
16.370,132.274,0.493190
16.380,131.723,0.352619
16.390,132.240,0.527356
16.400,132.388,0.664600
16.410,132.052,0.610216
16.420,131.609,0.600805
16.430,131.377,0.670540
16.440,131.893,0.446728
16.450,132.057,0.510249
16.460,131.375,0.586612
16.470,131.685,0.655856
16.480,132.016,0.728978
16.490,131.291,0.649415
16.500,131.593,0.619945
16.510,132.905,0.405076
16.520,323.598,0.566913
16.530,325.522,0.762939
16.540,328.053,0.740806
16.550,329.246,0.802132
16.560,329.707,0.641325
16.570,329.557,0.472414
16.580,330.675,0.591560
16.590,331.562,0.680943
16.600,331.033,0.546503
16.610,331.114,0.543070
16.620,330.034,0.489188
16.630,65.581,0.487030
16.640,330.811,0.236776
16.650,264.299,0.289508
16.660,329.104,0.302858
16.670,262.991,0.432544
16.680,263.937,0.422503
16.690,264.385,0.405652
16.700,262.501,0.646769
16.710,265.094,0.430316
16.720,329.922,0.427757
16.730,262.496,0.498222
16.740,263.054,0.470280
16.750,263.479,0.310175
16.760,65.650,0.569196
16.770,263.301,0.426218
16.780,328.803,0.329143
16.790,65.512,0.650956
16.800,263.104,0.307221
16.810,263.315,0.449586
16.820,65.489,0.563685
16.830,65.493,0.555732
16.840,32.970,0.591540
16.850,65.468,0.571686
16.860,32.852,0.516788
16.870,65.583,0.252080
16.880,65.495,0.385035
16.890,65.419,0.460077
16.900,197.380,0.425582
16.910,331.834,0.335288
16.920,195.864,0.337667
16.930,194.382,0.286244
16.940,331.402,0.183427
16.950,332.129,0.302153
16.960,129.430,0.222556
16.970,65.536,0.343752
16.980,65.488,0.232350
16.990,130.480,0.197174
17.000,195.823,0.250781
17.010,196.673,0.241785
17.020,197.572,0.391891
17.030,197.107,0.399526
17.040,197.021,0.412773
17.050,197.020,0.517625
17.060,197.172,0.578696
17.070,197.078,0.670522
17.080,197.007,0.624151
17.090,197.591,0.610491
17.100,196.861,0.709076
17.110,196.659,0.725214
17.120,197.702,0.756586
17.130,197.457,0.772018
17.140,197.162,0.754100
17.150,197.302,0.757062
17.160,197.294,0.731975
17.170,197.049,0.715232
17.180,196.928,0.619346
17.190,197.111,0.672808
17.200,197.320,0.669864
17.210,197.641,0.592209
17.220,197.032,0.580820
17.230,197.114,0.604653
17.240,196.236,0.492870
17.250,196.821,0.535816
17.260,197.551,0.434331
17.270,197.193,0.339510
17.280,197.859,0.410862
17.290,65.824,0.134412
17.300,65.803,0.232904
17.310,65.753,0.238089
17.320,65.339,0.489960
17.330,197.724,0.231960
17.340,197.533,0.254282
17.350,65.669,0.459080
17.360,65.567,0.332820
17.370,65.525,0.470634
17.380,65.431,0.429340
17.390,65.502,0.677526
17.400,65.639,0.746583
17.410,65.716,0.892530
17.420,65.815,0.835525
17.430,65.666,0.899341
17.440,65.567,0.901178
17.450,65.435,0.835817
17.460,65.546,0.815925
17.470,65.679,0.778407
17.480,65.767,0.652612
17.490,65.689,0.698586
17.500,65.514,0.828449
17.510,65.499,0.862654
17.520,65.552,0.868538
17.530,65.644,0.865380
17.540,65.722,0.818321
17.550,65.685,0.878015
17.560,65.512,0.894477
17.570,65.502,0.842734
17.580,65.530,0.853729
17.590,65.499,0.735445
17.600,65.704,0.698726
17.610,65.541,0.758213
17.620,65.496,0.732561
17.630,65.710,0.568001
17.640,65.600,0.699560
17.650,65.608,0.696674
17.660,65.657,0.471237
17.670,65.582,0.857893
17.680,65.643,0.607757
17.690,65.718,0.524628
17.700,194.206,0.376068
17.710,194.650,0.742599
17.720,196.018,0.799478
17.730,196.032,0.833108
17.740,196.373,0.862277
17.750,196.765,0.836984
17.760,197.358,0.762158
17.770,197.132,0.785959
17.780,197.491,0.777935
17.790,196.905,0.838706
17.800,196.701,0.845470
17.810,196.737,0.846947
17.820,196.287,0.851546
17.830,195.803,0.818639
17.840,195.818,0.718432
17.850,196.340,0.787944
17.860,196.122,0.771598
17.870,196.371,0.631237
17.880,196.052,0.748188
17.890,196.351,0.742804
17.900,197.605,0.495299
17.910,196.282,0.729363
17.920,196.327,0.786571
17.930,196.713,0.784349
17.940,196.210,0.733398
17.950,196.981,0.673879
17.960,197.554,0.445571
17.970,196.643,0.374783
17.980,395.069,0.211957
17.990,65.592,0.331051
18.000,196.609,0.531717
18.010,196.580,0.650439
18.020,196.353,0.638459
18.030,196.751,0.654900
18.040,197.313,0.619536
18.050,197.438,0.583320
18.060,197.273,0.535908
18.070,335.278,0.415539
18.080,396.770,0.304522
18.090,395.922,0.421145
18.100,395.205,0.528409
18.110,395.761,0.717762
18.120,397.254,0.719787
18.130,396.830,0.840840
18.140,395.623,0.826201
18.150,395.914,0.847982
18.160,396.298,0.842262
18.170,396.029,0.857825
18.180,396.222,0.851234
18.190,396.476,0.711703
18.200,396.654,0.810158
18.210,396.468,0.599154
18.220,395.916,0.727899
18.230,396.061,0.786657
18.240,396.871,0.733684
18.250,396.538,0.515473
18.260,395.647,0.598317
18.270,395.731,0.534588
18.280,396.204,0.440170
18.290,396.282,0.454948
18.300,395.834,0.328478
18.310,196.970,0.327655
18.320,396.745,0.403670
18.330,196.761,0.439660
18.340,196.855,0.600436
18.350,196.816,0.662004
18.360,196.613,0.502527
18.370,197.184,0.459122
18.380,395.185,0.451136
18.390,196.670,0.501332
18.400,196.871,0.593084
18.410,195.881,0.591630
18.420,196.000,0.670435
18.430,196.809,0.703220
18.440,196.781,0.678345
18.450,196.792,0.726948
18.460,196.885,0.689192
18.470,196.598,0.751301
18.480,196.716,0.828270
18.490,196.580,0.791331
18.500,196.790,0.758575
18.510,196.898,0.775335
18.520,196.794,0.646811
18.530,196.668,0.677893
18.540,196.880,0.736080
18.550,196.861,0.753281
18.560,196.901,0.738264
18.570,196.782,0.711492
18.580,197.067,0.739454
18.590,196.676,0.702119
18.600,196.612,0.703025
18.610,196.407,0.787772
18.620,196.677,0.795416
18.630,197.092,0.790430
18.640,197.426,0.782787
18.650,196.908,0.740170
18.660,196.830,0.799673
18.670,196.734,0.837576
18.680,196.112,0.831078
18.690,196.418,0.796609
18.700,196.447,0.832499
18.710,196.337,0.767292
18.720,197.166,0.753108
18.730,197.446,0.687819
18.740,196.944,0.761096
18.750,197.044,0.771253
18.760,196.520,0.782221
18.770,196.497,0.740911
18.780,196.612,0.627816
18.790,195.908,0.644782
18.800,195.822,0.736550
18.810,198.597,0.554989
18.820,221.454,0.535880
18.830,225.509,0.685743
18.840,228.391,0.783892
18.850,230.046,0.814494
18.860,231.065,0.891546
18.870,231.318,0.893149
18.880,230.308,0.860580
18.890,229.154,0.834386
18.900,226.339,0.797231
18.910,223.802,0.861021
18.920,223.044,0.883234
18.930,223.889,0.874276
18.940,225.027,0.862323
18.950,225.845,0.866710
18.960,226.635,0.841805
18.970,226.746,0.849841
18.980,226.578,0.846179
18.990,225.822,0.841463
19.000,225.265,0.863005
19.010,225.453,0.886665
19.020,225.658,0.878028
19.030,225.064,0.858318
19.040,224.412,0.836851
19.050,223.670,0.890391
19.060,223.284,0.906475
19.070,223.369,0.897250
19.080,224.811,0.845337
19.090,226.325,0.864125
19.100,227.526,0.817057
19.110,227.715,0.852147
19.120,228.350,0.657851
19.130,227.551,0.362981
19.140,226.877,0.276580
19.150,225.378,0.404949
19.160,224.271,0.620708
19.170,224.565,0.657775
19.180,223.390,0.675632
19.190,218.412,0.354562
19.200,201.471,0.508889
19.210,199.895,0.652757
19.220,199.782,0.782089
19.230,200.218,0.801523
19.240,202.241,0.796327
19.250,204.421,0.867651
19.260,204.589,0.888644
19.270,203.853,0.897999
19.280,202.638,0.820841
19.290,198.224,0.696244
19.300,193.174,0.607287
19.310,187.081,0.705123
19.320,182.241,0.759235
19.330,175.818,0.764920
19.340,171.608,0.763291
19.350,166.810,0.841066
19.360,163.144,0.849073
19.370,162.172,0.866307
